method,platform,N,d,Q,k,M,Ks,p,unroll,prefetch,topk,run_id,latency_ms,recall,index_size_mb,build_time_sec,coarse_ms,rerank_ms,cycles,instructions,cpi,l1_miss_rate,llc_miss_rate
PQ-SDC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,nth-rerank,2,3.544000,0.965000,1.698304,1.091390,3.421000,0.122000,0,0,0,0,0
PQ-SDC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,nth-rerank,3,3.543000,0.965000,1.698304,1.091390,3.422000,0.120000,0,0,0,0,0
PQ-SDC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,nth-rerank,4,3.537000,0.965000,1.698304,1.091390,3.415000,0.121000,0,0,0,0,0
PQ-SDC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,nth-rerank,5,3.539000,0.965000,1.698304,1.091390,3.419000,0.119000,0,0,0,0,0
PQ-SDC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,nth-rerank,1,3.667000,0.995000,1.698304,1.091390,3.428000,0.238000,0,0,0,0,0
PQ-SDC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,nth-rerank,2,3.664000,0.995000,1.698304,1.091390,3.431000,0.233000,0,0,0,0,0
PQ-SDC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,nth-rerank,3,3.660000,0.995000,1.698304,1.091390,3.425000,0.234000,0,0,0,0,0
PQ-SDC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,nth-rerank,4,3.664000,0.995000,1.698304,1.091390,3.428000,0.235000,0,0,0,0,0
PQ-SDC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,nth-rerank,5,3.669000,0.995000,1.698304,1.091390,3.432000,0.236000,0,0,0,0,0
PQ-SDC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,nth-rerank,1,3.904000,1.000000,1.698304,1.091390,3.446000,0.457000,0,0,0,0,0
PQ-SDC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,nth-rerank,2,3.893000,1.000000,1.698304,1.091390,3.448000,0.443000,0,0,0,0,0
PQ-SDC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,nth-rerank,3,3.894000,1.000000,1.698304,1.091390,3.449000,0.444000,0,0,0,0,0
PQ-SDC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,nth-rerank,4,3.919000,1.000000,1.698304,1.091390,3.459000,0.459000,0,0,0,0,0
PQ-SDC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,nth-rerank,5,3.903000,1.000000,1.698304,1.091390,3.449000,0.452000,0,0,0,0,0
PQ-SDC-M16-p5000,ARM-aarch64-NEON,100000,96,20,10,16,256,5000,1,0,nth-rerank,1,4.589000,1.000000,1.698304,1.091390,3.507000,1.080000,0,0,0,0,0
PQ-SDC-M16-p5000,ARM-aarch64-NEON,100000,96,20,10,16,256,5000,1,0,nth-rerank,2,4.575000,1.000000,1.698304,1.091390,3.503000,1.071000,0,0,0,0,0
PQ-SDC-M16-p5000,ARM-aarch64-NEON,100000,96,20,10,16,256,5000,1,0,nth-rerank,3,4.558000,1.000000,1.698304,1.091390,3.502000,1.054000,0,0,0,0,0
PQ-SDC-M16-p5000,ARM-aarch64-NEON,100000,96,20,10,16,256,5000,1,0,nth-rerank,4,4.563000,1.000000,1.698304,1.091390,3.504000,1.056000,0,0,0,0,0
PQ-SDC-M16-p5000,ARM-aarch64-NEON,100000,96,20,10,16,256,5000,1,0,nth-rerank,5,4.556000,1.000000,1.698304,1.091390,3.503000,1.052000,0,0,0,0,0
FastScan-ADC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,u8lut-block32,1,2.043000,1.000000,3.298304,1.091390,1.925000,0.116000,0,0,0,0,0
FastScan-ADC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,u8lut-block32,2,1.990000,1.000000,3.298304,1.091390,1.883000,0.106000,0,0,0,0,0
FastScan-ADC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,u8lut-block32,3,1.997000,1.000000,3.298304,1.091390,1.890000,0.106000,0,0,0,0,0
FastScan-ADC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,u8lut-block32,4,2.009000,1.000000,3.298304,1.091390,1.896000,0.111000,0,0,0,0,0
FastScan-ADC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,u8lut-block32,5,2.005000,1.000000,3.298304,1.091390,1.888000,0.116000,0,0,0,0,0
FastScan-ADC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,u8lut-block32,1,2.155000,1.000000,3.298304,1.091390,1.927000,0.226000,0,0,0,0,0
FastScan-ADC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,u8lut-block32,2,2.141000,1.000000,3.298304,1.091390,1.927000,0.213000,0,0,0,0,0
FastScan-ADC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,u8lut-block32,3,2.149000,1.000000,3.298304,1.091390,1.925000,0.222000,0,0,0,0,0
FastScan-ADC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,u8lut-block32,4,2.133000,1.000000,3.298304,1.091390,1.925000,0.206000,0,0,0,0,0
FastScan-ADC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,u8lut-block32,5,2.143000,1.000000,3.298304,1.091390,1.931000,0.211000,0,0,0,0,0
FastScan-ADC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,u8lut-block32,1,2.382000,1.000000,3.298304,1.091390,1.940000,0.441000,0,0,0,0,0
FastScan-ADC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,u8lut-block32,2,2.391000,1.000000,3.298304,1.091390,1.943000,0.447000,0,0,0,0,0
FastScan-ADC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,u8lut-block32,3,2.392000,1.000000,3.298304,1.091390,1.943000,0.447000,0,0,0,0,0
FastScan-ADC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,u8lut-block32,4,2.388000,1.000000,3.298304,1.091390,1.944000,0.442000,0,0,0,0,0
FastScan-ADC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,u8lut-block32,5,2.401000,1.000000,3.298304,1.091390,1.944000,0.455000,0,0,0,0,0
FastScan-SDC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,u8lut-block32,1,2.034000,0.965000,3.298304,1.091390,1.913000,0.120000,0,0,0,0,0
FastScan-SDC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,u8lut-block32,2,2.049000,0.965000,3.298304,1.091390,1.924000,0.123000,0,0,0,0,0
FastScan-SDC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,u8lut-block32,3,2.024000,0.965000,3.298304,1.091390,1.906000,0.117000,0,0,0,0,0
FastScan-SDC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,u8lut-block32,4,2.007000,0.965000,3.298304,1.091390,1.906000,0.100000,0,0,0,0,0
FastScan-SDC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,u8lut-block32,5,2.044000,0.965000,3.298304,1.091390,1.932000,0.110000,0,0,0,0,0
FastScan-SDC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,u8lut-block32,1,2.219000,0.995000,3.298304,1.091390,1.972000,0.245000,0,0,0,0,0
FastScan-SDC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,u8lut-block32,2,2.197000,0.995000,3.298304,1.091390,1.956000,0.239000,0,0,0,0,0
FastScan-SDC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,u8lut-block32,3,2.214000,0.995000,3.298304,1.091390,1.972000,0.240000,0,0,0,0,0
FastScan-SDC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,u8lut-block32,4,2.221000,0.995000,3.298304,1.091390,1.978000,0.242000,0,0,0,0,0
FastScan-SDC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,u8lut-block32,5,2.209000,0.995000,3.298304,1.091390,1.968000,0.239000,0,0,0,0,0
FastScan-SDC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,u8lut-block32,1,2.477000,1.000000,3.298304,1.091390,1.991000,0.483000,0,0,0,0,0
FastScan-SDC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,u8lut-block32,2,2.480000,1.000000,3.298304,1.091390,2.003000,0.475000,0,0,0,0,0
FastScan-SDC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,u8lut-block32,3,2.477000,1.000000,3.298304,1.091390,1.998000,0.477000,0,0,0,0,0
FastScan-SDC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,u8lut-block32,4,2.444000,1.000000,3.298304,1.091390,1.975000,0.467000,0,0,0,0,0
FastScan-SDC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,u8lut-block32,5,2.462000,1.000000,3.298304,1.091390,1.991000,0.468000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b1,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,1,3.772000,0.995000,1.698304,1.091390,3.417000,0.240000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b1,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,2,3.850000,0.995000,1.698304,1.091390,3.488000,0.250000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b1,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,3,3.804000,0.995000,1.698304,1.091390,3.460000,0.252000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b1,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,4,3.773000,0.995000,1.698304,1.091390,3.437000,0.245000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b1,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,5,3.780000,0.995000,1.698304,1.091390,3.439000,0.251000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b4,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,1,3.716000,0.995000,1.698304,1.091390,3.403000,0.224000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b4,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,2,3.749000,0.995000,1.698304,1.091390,3.439000,0.228000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b4,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,3,3.786000,0.995000,1.698304,1.091390,3.458000,0.235000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b4,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,4,3.721000,0.995000,1.698304,1.091390,3.400000,0.236000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b4,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,5,3.770000,0.995000,1.698304,1.091390,3.444000,0.234000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b8,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,1,3.773000,0.995000,1.698304,1.091390,3.444000,0.247000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b8,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,2,3.739000,0.995000,1.698304,1.091390,3.424000,0.227000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b8,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,3,3.749000,0.995000,1.698304,1.091390,3.411000,0.235000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b8,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,4,3.689000,0.995000,1.698304,1.091390,3.404000,0.198000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b8,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,5,3.671000,0.995000,1.698304,1.091390,3.400000,0.195000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b16,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,1,3.742000,0.995000,1.698304,1.091390,3.421000,0.234000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b16,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,2,3.706000,0.995000,1.698304,1.091390,3.405000,0.227000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b16,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,3,3.715000,0.995000,1.698304,1.091390,3.426000,0.206000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b16,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,4,3.686000,0.995000,1.698304,1.091390,3.414000,0.199000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b16,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,5,3.679000,0.995000,1.698304,1.091390,3.415000,0.183000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b32,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,1,3.683000,0.995000,1.698304,1.091390,3.414000,0.199000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b32,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,2,3.754000,0.995000,1.698304,1.091390,3.450000,0.221000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b32,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,3,3.772000,0.995000,1.698304,1.091390,3.458000,0.241000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b32,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,4,3.817000,0.995000,1.698304,1.091390,3.484000,0.244000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b32,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,5,3.780000,0.995000,1.698304,1.091390,3.462000,0.243000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b64,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,1,3.772000,0.995000,1.698304,1.091390,3.449000,0.239000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b64,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,2,3.752000,0.995000,1.698304,1.091390,3.443000,0.236000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b64,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,3,3.783000,0.995000,1.698304,1.091390,3.461000,0.237000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b64,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,4,3.756000,0.995000,1.698304,1.091390,3.443000,0.238000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b64,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,5,3.766000,0.995000,1.698304,1.091390,3.445000,0.237000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b1,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,1,3.579000,0.995000,1.698304,1.091390,3.430000,0.235000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b1,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,2,3.533000,0.995000,1.698304,1.091390,3.441000,0.199000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b1,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,3,3.524000,0.995000,1.698304,1.091390,3.432000,0.181000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b1,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,4,3.550000,0.995000,1.698304,1.091390,3.448000,0.187000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b1,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,5,3.556000,0.995000,1.698304,1.091390,3.451000,0.197000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b4,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,1,3.544000,0.995000,1.698304,1.091390,3.440000,0.189000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b4,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,2,3.523000,0.995000,1.698304,1.091390,3.426000,0.186000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b4,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,3,3.532000,0.995000,1.698304,1.091390,3.428000,0.194000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b4,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,4,3.516000,0.995000,1.698304,1.091390,3.415000,0.229000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b4,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,5,3.558000,0.995000,1.698304,1.091390,3.447000,0.287000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b8,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,1,3.520000,0.995000,1.698304,1.091390,3.418000,0.262000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b8,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,2,3.550000,0.995000,1.698304,1.091390,3.444000,0.229000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b8,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,3,3.517000,0.995000,1.698304,1.091390,3.414000,0.240000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b8,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,4,3.510000,0.995000,1.698304,1.091390,3.413000,0.232000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b8,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,5,3.521000,0.995000,1.698304,1.091390,3.421000,0.235000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b16,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,1,3.515000,0.995000,1.698304,1.091390,3.419000,0.233000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b16,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,2,3.514000,0.995000,1.698304,1.091390,3.413000,0.283000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b16,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,3,3.489000,0.995000,1.698304,1.091390,3.391000,0.255000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b16,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,4,3.540000,0.995000,1.698304,1.091390,3.431000,0.233000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b16,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,5,3.498000,0.995000,1.698304,1.091390,3.394000,0.223000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b32,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,1,3.506000,0.995000,1.698304,1.091390,3.406000,0.240000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b32,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,2,3.500000,0.995000,1.698304,1.091390,3.399000,0.256000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b32,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,3,3.536000,0.995000,1.698304,1.091390,3.434000,0.243000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b32,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,4,3.516000,0.995000,1.698304,1.091390,3.417000,0.228000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b32,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,5,3.496000,0.995000,1.698304,1.091390,3.398000,0.259000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b64,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,1,3.498000,0.995000,1.698304,1.091390,3.400000,0.251000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b64,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,2,3.502000,0.995000,1.698304,1.091390,3.403000,0.231000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b64,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,3,3.525000,0.995000,1.698304,1.091390,3.428000,0.231000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b64,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,4,3.546000,0.995000,1.698304,1.091390,3.436000,0.223000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b64,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,5,3.516000,0.995000,1.698304,1.091390,3.417000,0.239000,0,0,0,0,0
