method,platform,N,d,Q,k,M,Ks,p,unroll,prefetch,topk,run_id,latency_ms,recall,index_size_mb,build_time_sec,coarse_ms,rerank_ms,cycles,instructions,cpi,l1_miss_rate,llc_miss_rate
PQ-SDC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,nth-rerank,1,3.686000,0.995000,1.698304,1.161235,3.406000,0.279000,0,0,0,0,0
PQ-SDC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,nth-rerank,2,3.689000,0.995000,1.698304,1.161235,3.406000,0.283000,0,0,0,0,0
PQ-SDC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,nth-rerank,3,3.683000,0.995000,1.698304,1.161235,3.404000,0.278000,0,0,0,0,0
PQ-SDC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,nth-rerank,4,3.686000,0.995000,1.698304,1.161235,3.405000,0.280000,0,0,0,0,0
PQ-SDC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,nth-rerank,5,3.690000,0.995000,1.698304,1.161235,3.410000,0.279000,0,0,0,0,0
PQ-SDC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,nth-rerank,1,3.966000,1.000000,1.698304,1.161235,3.419000,0.545000,0,0,0,0,0
PQ-SDC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,nth-rerank,2,3.940000,1.000000,1.698304,1.161235,3.416000,0.523000,0,0,0,0,0
PQ-SDC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,nth-rerank,3,3.940000,1.000000,1.698304,1.161235,3.421000,0.518000,0,0,0,0,0
PQ-SDC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,nth-rerank,4,3.942000,1.000000,1.698304,1.161235,3.423000,0.519000,0,0,0,0,0
PQ-SDC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,nth-rerank,5,3.959000,1.000000,1.698304,1.161235,3.424000,0.533000,0,0,0,0,0
PQ-SDC-M16-p5000,ARM-aarch64-NEON,100000,96,20,10,16,256,5000,1,0,nth-rerank,1,4.666000,1.000000,1.698304,1.161235,3.465000,1.200000,0,0,0,0,0
PQ-SDC-M16-p5000,ARM-aarch64-NEON,100000,96,20,10,16,256,5000,1,0,nth-rerank,2,4.701000,1.000000,1.698304,1.161235,3.476000,1.223000,0,0,0,0,0
PQ-SDC-M16-p5000,ARM-aarch64-NEON,100000,96,20,10,16,256,5000,1,0,nth-rerank,3,4.684000,1.000000,1.698304,1.161235,3.472000,1.212000,0,0,0,0,0
PQ-SDC-M16-p5000,ARM-aarch64-NEON,100000,96,20,10,16,256,5000,1,0,nth-rerank,4,4.680000,1.000000,1.698304,1.161235,3.469000,1.210000,0,0,0,0,0
PQ-SDC-M16-p5000,ARM-aarch64-NEON,100000,96,20,10,16,256,5000,1,0,nth-rerank,5,4.654000,1.000000,1.698304,1.161235,3.465000,1.188000,0,0,0,0,0
FastScan-ADC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,u8lut-block32,1,2.779000,1.000000,3.298304,1.161235,2.642000,0.136000,0,0,0,0,0
FastScan-ADC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,u8lut-block32,2,2.766000,1.000000,3.298304,1.161235,2.626000,0.139000,0,0,0,0,0
FastScan-ADC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,u8lut-block32,3,2.761000,1.000000,3.298304,1.161235,2.618000,0.142000,0,0,0,0,0
FastScan-ADC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,u8lut-block32,4,2.770000,1.000000,3.298304,1.161235,2.626000,0.143000,0,0,0,0,0
FastScan-ADC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,u8lut-block32,5,2.762000,1.000000,3.298304,1.161235,2.620000,0.140000,0,0,0,0,0
FastScan-ADC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,u8lut-block32,1,2.934000,1.000000,3.298304,1.161235,2.660000,0.273000,0,0,0,0,0
FastScan-ADC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,u8lut-block32,2,2.921000,1.000000,3.298304,1.161235,2.658000,0.261000,0,0,0,0,0
FastScan-ADC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,u8lut-block32,3,2.924000,1.000000,3.298304,1.161235,2.666000,0.256000,0,0,0,0,0
FastScan-ADC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,u8lut-block32,4,2.922000,1.000000,3.298304,1.161235,2.659000,0.261000,0,0,0,0,0
FastScan-ADC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,u8lut-block32,5,2.923000,1.000000,3.298304,1.161235,2.661000,0.261000,0,0,0,0,0
FastScan-ADC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,u8lut-block32,1,3.177000,1.000000,3.298304,1.161235,2.670000,0.506000,0,0,0,0,0
FastScan-ADC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,u8lut-block32,2,3.193000,1.000000,3.298304,1.161235,2.677000,0.515000,0,0,0,0,0
FastScan-ADC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,u8lut-block32,3,3.183000,1.000000,3.298304,1.161235,2.675000,0.506000,0,0,0,0,0
FastScan-ADC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,u8lut-block32,4,3.181000,1.000000,3.298304,1.161235,2.671000,0.509000,0,0,0,0,0
FastScan-ADC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,u8lut-block32,5,3.184000,1.000000,3.298304,1.161235,2.670000,0.512000,0,0,0,0,0
FastScan-SDC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,u8lut-block32,1,2.778000,0.965000,3.298304,1.161235,2.641000,0.135000,0,0,0,0,0
FastScan-SDC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,u8lut-block32,2,2.810000,0.965000,3.298304,1.161235,2.669000,0.139000,0,0,0,0,0
FastScan-SDC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,u8lut-block32,3,2.788000,0.965000,3.298304,1.161235,2.652000,0.135000,0,0,0,0,0
FastScan-SDC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,u8lut-block32,4,2.843000,0.965000,3.298304,1.161235,2.704000,0.136000,0,0,0,0,0
FastScan-SDC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,u8lut-block32,5,2.964000,0.965000,3.298304,1.161235,2.809000,0.152000,0,0,0,0,0
FastScan-SDC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,u8lut-block32,1,3.110000,0.995000,3.298304,1.161235,2.817000,0.290000,0,0,0,0,0
FastScan-SDC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,u8lut-block32,2,3.136000,0.995000,3.298304,1.161235,2.843000,0.289000,0,0,0,0,0
FastScan-SDC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,u8lut-block32,3,3.118000,0.995000,3.298304,1.161235,2.830000,0.285000,0,0,0,0,0
FastScan-SDC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,u8lut-block32,4,3.117000,0.995000,3.298304,1.161235,2.831000,0.284000,0,0,0,0,0
FastScan-SDC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,u8lut-block32,5,3.107000,0.995000,3.298304,1.161235,2.823000,0.281000,0,0,0,0,0
FastScan-SDC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,u8lut-block32,1,3.357000,1.000000,3.298304,1.161235,2.817000,0.537000,0,0,0,0,0
FastScan-SDC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,u8lut-block32,2,3.227000,1.000000,3.298304,1.161235,2.721000,0.504000,0,0,0,0,0
FastScan-SDC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,u8lut-block32,3,3.234000,1.000000,3.298304,1.161235,2.726000,0.506000,0,0,0,0,0
FastScan-SDC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,u8lut-block32,4,3.159000,1.000000,3.298304,1.161235,2.678000,0.479000,0,0,0,0,0
FastScan-SDC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,u8lut-block32,5,3.161000,1.000000,3.298304,1.161235,2.677000,0.482000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b1,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,1,3.866000,0.995000,1.698304,1.161235,3.466000,0.292000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b1,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,2,3.806000,0.995000,1.698304,1.161235,3.424000,0.281000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b1,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,3,3.796000,0.995000,1.698304,1.161235,3.433000,0.279000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b1,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,4,3.811000,0.995000,1.698304,1.161235,3.445000,0.283000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b1,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,5,3.794000,0.995000,1.698304,1.161235,3.433000,0.281000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b4,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,1,3.802000,0.995000,1.698304,1.161235,3.439000,0.285000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b4,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,2,3.798000,0.995000,1.698304,1.161235,3.437000,0.280000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b4,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,3,3.771000,0.995000,1.698304,1.161235,3.414000,0.278000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b4,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,4,3.751000,0.995000,1.698304,1.161235,3.393000,0.278000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b4,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,5,3.761000,0.995000,1.698304,1.161235,3.405000,0.278000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b8,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,1,3.757000,0.995000,1.698304,1.161235,3.406000,0.272000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b8,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,2,3.755000,0.995000,1.698304,1.161235,3.404000,0.276000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b8,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,3,3.793000,0.995000,1.698304,1.161235,3.414000,0.281000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b8,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,4,3.800000,0.995000,1.698304,1.161235,3.437000,0.285000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b8,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,5,3.806000,0.995000,1.698304,1.161235,3.442000,0.285000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b16,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,1,3.794000,0.995000,1.698304,1.161235,3.437000,0.283000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b16,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,2,3.799000,0.995000,1.698304,1.161235,3.443000,0.284000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b16,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,3,3.795000,0.995000,1.698304,1.161235,3.437000,0.285000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b16,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,4,3.804000,0.995000,1.698304,1.161235,3.441000,0.291000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b16,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,5,3.793000,0.995000,1.698304,1.161235,3.433000,0.288000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b32,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,1,3.790000,0.995000,1.698304,1.161235,3.435000,0.285000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b32,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,2,3.787000,0.995000,1.698304,1.161235,3.433000,0.284000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b32,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,3,3.796000,0.995000,1.698304,1.161235,3.441000,0.284000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b32,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,4,3.787000,0.995000,1.698304,1.161235,3.433000,0.284000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b32,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,5,3.789000,0.995000,1.698304,1.161235,3.437000,0.282000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b64,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,1,3.780000,0.995000,1.698304,1.161235,3.428000,0.281000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b64,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,2,3.785000,0.995000,1.698304,1.161235,3.434000,0.282000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b64,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,3,3.801000,0.995000,1.698304,1.161235,3.444000,0.284000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b64,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,4,3.784000,0.995000,1.698304,1.161235,3.434000,0.280000,0,0,0,0,0
SDC-Pipeline2-M16-p1000-b64,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline2,5,3.784000,0.995000,1.698304,1.161235,3.433000,0.281000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b1,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,1,3.611000,0.995000,1.698304,1.161235,3.447000,0.290000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b1,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,2,3.553000,0.995000,1.698304,1.161235,3.445000,0.283000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b1,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,3,3.570000,0.995000,1.698304,1.161235,3.454000,0.278000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b1,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,4,3.554000,0.995000,1.698304,1.161235,3.444000,0.282000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b1,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,5,3.559000,0.995000,1.698304,1.161235,3.446000,0.268000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b4,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,1,3.549000,0.995000,1.698304,1.161235,3.439000,0.284000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b4,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,2,3.543000,0.995000,1.698304,1.161235,3.433000,0.271000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b4,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,3,3.549000,0.995000,1.698304,1.161235,3.441000,0.283000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b4,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,4,3.540000,0.995000,1.698304,1.161235,3.436000,0.264000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b4,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,5,3.550000,0.995000,1.698304,1.161235,3.446000,0.239000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b8,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,1,3.548000,0.995000,1.698304,1.161235,3.440000,0.282000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b8,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,2,3.542000,0.995000,1.698304,1.161235,3.433000,0.282000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b8,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,3,3.498000,0.995000,1.698304,1.161235,3.399000,0.266000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b8,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,4,3.509000,0.995000,1.698304,1.161235,3.411000,0.268000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b8,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,5,3.528000,0.995000,1.698304,1.161235,3.428000,0.269000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b16,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,1,3.508000,0.995000,1.698304,1.161235,3.411000,0.277000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b16,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,2,3.498000,0.995000,1.698304,1.161235,3.402000,0.279000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b16,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,3,3.502000,0.995000,1.698304,1.161235,3.407000,0.266000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b16,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,4,3.500000,0.995000,1.698304,1.161235,3.404000,0.242000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b16,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,5,3.495000,0.995000,1.698304,1.161235,3.403000,0.226000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b32,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,1,3.503000,0.995000,1.698304,1.161235,3.407000,0.264000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b32,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,2,3.514000,0.995000,1.698304,1.161235,3.415000,0.281000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b32,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,3,3.527000,0.995000,1.698304,1.161235,3.425000,0.289000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b32,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,4,3.525000,0.995000,1.698304,1.161235,3.423000,0.278000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b32,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,5,3.517000,0.995000,1.698304,1.161235,3.418000,0.256000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b64,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,1,3.519000,0.995000,1.698304,1.161235,3.418000,0.288000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b64,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,2,3.542000,0.995000,1.698304,1.161235,3.440000,0.265000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b64,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,3,3.526000,0.995000,1.698304,1.161235,3.424000,0.285000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b64,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,4,3.525000,0.995000,1.698304,1.161235,3.424000,0.281000,0,0,0,0,0
SDC-Pipeline3-M16-p1000-b64,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,pipeline3,5,3.521000,0.995000,1.698304,1.161235,3.418000,0.280000,0,0,0,0,0
