experiment,method,nthreads,param1,param2,latency_ms,recall@100,speedup,index_mb,build_sec,encode_us,lut_us,scan_us,select_us,rerank_us,notes
SQ8,SQ8-LUT,8,p,300,0.452512,1.000000,10.350340,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,62.471000,
SQ8,SQ8-LUT,16,p,300,0.360801,1.000000,12.981264,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,76.911000,
SQ8,SQ8-LUT,32,p,300,0.298633,1.000000,15.683642,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,86.910000,
SQ8,SQ8-LUT,1,p,400,2.949179,1.000000,1.588121,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,84.133000,
SQ8,SQ8-LUT,2,p,400,1.468092,1.000000,3.190299,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,77.798000,
SQ8,SQ8-LUT,4,p,400,0.785122,1.000000,5.965510,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,77.946000,
SQ8,SQ8-LUT,8,p,400,0.477273,1.000000,9.813363,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,82.734000,
SQ8,SQ8-LUT,16,p,400,0.393883,1.000000,11.890975,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,98.631000,
SQ8,SQ8-LUT,32,p,400,0.307504,1.000000,15.231194,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,118.491000,
SQ8,SQ8-LUT,1,p,450,3.417908,1.000000,1.370327,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,103.180000,
SQ8,SQ8-LUT,2,p,450,1.524338,1.000000,3.072582,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,89.619000,
SQ8,SQ8-LUT,4,p,450,0.802240,1.000000,5.838219,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,88.696000,
SQ8,SQ8-LUT,8,p,450,0.450193,1.000000,10.403656,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,90.777000,
SQ8,SQ8-LUT,16,p,450,0.374174,1.000000,12.517313,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,105.478000,
SQ8,SQ8-LUT,32,p,450,0.307043,1.000000,15.254062,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,129.033000,
SQ8,SQ8-LUT,1,p,500,3.622008,1.000000,1.293110,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,116.857000,
SQ8,SQ8-LUT,2,p,500,1.511673,1.000000,3.098324,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,98.128000,
SQ8,SQ8-LUT,4,p,500,0.798709,1.000000,5.864029,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,96.582000,
SQ8,SQ8-LUT,8,p,500,0.456109,1.000000,10.268714,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,103.885000,
SQ8,SQ8-LUT,16,p,500,0.374406,1.000000,12.509556,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,122.097000,
SQ8,SQ8-LUT,32,p,500,0.299086,1.000000,15.659887,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,147.654000,
SQ8,SQ8-LUT,1,p,750,3.407124,1.000000,1.374665,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,157.442000,
SQ8,SQ8-LUT,2,p,750,1.597634,1.000000,2.931618,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,145.774000,
SQ8,SQ8-LUT,4,p,750,0.836652,1.000000,5.598090,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,144.129000,
SQ8,SQ8-LUT,8,p,750,0.539370,1.000000,8.683562,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,155.480000,
SQ8,SQ8-LUT,16,p,750,0.407867,1.000000,11.483285,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,184.343000,
SQ8,SQ8-LUT,32,p,750,0.316376,1.000000,14.804072,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,218.160000,
SQ8,SQ8-LUT,1,p,1000,3.308130,1.000000,1.415801,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,197.488000,
SQ8,SQ8-LUT,2,p,1000,1.630896,1.000000,2.871828,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,190.580000,
SQ8,SQ8-LUT,4,p,1000,0.866432,1.000000,5.405679,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,192.250000,
SQ8,SQ8-LUT,8,p,1000,0.488526,1.000000,9.587316,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,196.190000,
SQ8,SQ8-LUT,16,p,1000,0.411389,1.000000,11.384974,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,250.173000,
SQ8,SQ8-LUT,32,p,1000,0.341471,1.000000,13.716108,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,346.608000,
SQ8,SQ8-LUT,1,p,1500,4.037357,1.000000,1.160079,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,321.986000,
SQ8,SQ8-LUT,2,p,1500,1.756754,1.000000,2.666084,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,285.521000,
SQ8,SQ8-LUT,4,p,1500,0.918438,1.000000,5.099585,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,283.156000,
SQ8,SQ8-LUT,8,p,1500,0.725722,1.000000,6.453784,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,373.994000,
SQ8,SQ8-LUT,16,p,1500,0.487325,1.000000,9.610943,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,396.136000,
SQ8,SQ8-LUT,32,p,1500,0.364479,1.000000,12.850268,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,475.434000,
SQ8,SQ8-LUT,1,p,2000,5.812940,1.000000,0.805729,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,531.474000,
SQ8,SQ8-LUT,2,p,2000,1.857165,1.000000,2.521937,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,369.498000,
SQ8,SQ8-LUT,4,p,2000,0.972057,1.000000,4.818290,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,369.642000,
SQ8,SQ8-LUT,8,p,2000,0.537906,1.000000,8.707196,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,366.827000,
SQ8,SQ8-LUT,16,p,2000,0.445454,1.000000,10.514336,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,453.403000,
SQ8,SQ8-LUT,32,p,2000,0.348194,1.000000,13.451274,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,566.079000,
SQ8,SQ8-LUT,1,p,5000,5.237153,1.000000,0.894313,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,988.850000,
